Year,Month,Rainfall_mm,Maize_Yield_bags_per_ha
2015,February,13.196826471484858,17.30671520276669
2010,September,200.40970693238478,22.69424876126537
2021,January,24.20038393619226,19.50502830208925
2017,November,20.384249269006737,16.30018185735358
2016,October,59.24785317072757,21.02041263530593
2016,July,262.9200393930226,25.257776383777113
2014,July,248.89576204437174,20.54010992801109
2010,December,26.694928306315337,19.06124136527854
2016,July,236.87344437913288,24.84270767386949
2018,May,74.33359677321215,23.761089503676253
2014,July,223.9318238358127,23.97932947226357
2020,August,246.66681674408323,25.744340087527434
2010,September,198.5981701465156,26.16615816738548
2018,November,0.0,15.215628098111436
2023,April,20.28215875522446,16.968947514727855
2010,December,0.0,13.743353012606745
2018,June,198.67162261667548,24.397169145680696
2015,February,9.662863767271402,15.648870667132428
2023,February,0.0,14.293801078047414
2017,August,238.39752383417107,23.987205044094924
2017,November,5.9006751670456845,15.54572694604136
2011,March,0.0,12.483835920162434
2012,February,50.96155811062837,17.74509409389985
2013,November,0.0,16.31400060502787
2010,April,24.412909143485212,18.77952853276513
2010,January,0.0,15.757116141279095
2014,June,195.92015496361296,24.29970186469779
2024,July,249.6811461265701,25.65409245584769
2013,May,96.66699664847013,22.885588858437025
2019,November,16.022415523139763,18.856126256377877
2012,May,120.75904661445225,20.43469236363225
2019,June,208.57678774754083,25.95817025141396
2017,March,0.0,15.78317583599769
2014,February,27.766826216369978,16.38920039495813
2018,November,6.638436435342107,17.72643783498716
2013,November,0.0,14.995428615109706
2010,January,4.514525649636168,14.16919147652243
2016,November,0.0,15.009910796274452
2010,April,31.02459575355538,19.629366681266742
2020,February,0.0,16.584335770231373
2015,June,182.46090335750236,21.77784359041264
2023,July,240.49284643429152,26.14812340225464
2020,September,206.83940828212062,24.7807502341733
2022,May,90.74941774613414,21.830775797970915
2017,October,54.631773587911944,18.14796737019457
2010,January,0.0,14.848861077280464
2016,August,222.73388312322754,22.77524806816795
2023,September,203.15760187229571,24.858141322539264
2010,April,14.368573132099256,14.947014255035048
2018,March,26.652747383838253,16.269427605163884
2010,April,22.773892108926063,16.608247123079725
2014,August,243.54418938957502,24.70386028232729
2023,March,0.0,15.266767511693025
2016,December,17.86092973469768,20.636280355035016
2016,November,0.0,15.36336241443382
2010,October,86.169995429023,24.62862763586153
2015,May,87.74073146117172,21.208501308831863
2012,July,260.348241926809,21.04117374568983
2015,May,113.3159012700828,24.33456922047561
2011,April,26.765811460406088,17.44231743182355
2020,September,187.55262793630385,27.90687300511337
2014,November,0.0,14.458129846852277
2023,August,241.79794398180286,24.240348501322472
2024,November,0.0,14.150257011586177
2014,December,0.0,16.9705606092137
2010,August,229.71056148000167,20.747122307686784
2014,August,213.4935815564077,21.722693729005847
2021,March,23.42307304272167,17.677512982352646
2014,June,202.51873630210804,25.920847408849497
2016,February,12.842758775884805,16.467974418600274
2010,August,258.6678964472721,23.435400449193665
2012,April,39.986462188951215,20.360522659469936
2017,July,236.7330558977846,23.040140062809783
2016,May,86.0880279031858,24.78925849296759
2024,October,46.924235705816706,18.090306693656427
2018,November,4.796670616902301,15.596803799178327
2020,March,7.418527688627458,19.844318432239373
2023,November,13.696062088932896,16.756921179185397
2013,February,0.0,14.28007500558273
2020,March,13.665691538179546,14.357787269234755
2011,October,85.1145544449553,22.327858791817295
2021,January,0.7327258981422732,14.025682944910868
2014,May,104.45106635163577,20.97170397433405
2010,January,32.47338883652186,21.10547230889
2011,June,209.76444667795568,21.953365302606922
2022,September,200.08119905686627,27.297196429359563
2012,August,251.8965809903661,21.44504628330117
2011,June,185.24859367037016,24.087863403333024
2012,February,2.9484324826708868,18.653380403317612
2019,November,0.0,16.591838279317674
2011,February,0.0,13.357497025097866
2023,August,212.85399949696924,23.57807555279821
2022,October,75.6609747730882,22.263658829338915
2016,December,0.0,17.314295348758627
2013,February,30.469563953530287,18.500287570803962
2018,December,30.521237372288855,19.939958106235746
2010,April,29.23978760938882,16.574650093648764
2011,July,255.4109772843201,23.727537906716112
2012,May,104.7974350400654,21.934201028751385
2011,July,247.9214832653848,21.982278632879098
2021,January,0.0,17.27660913715677
2018,August,220.46416527465723,24.723168328152397
2019,May,101.99503194173559,23.827693519194856
2020,October,48.753813896026244,20.374754540508274
2022,January,7.064506046777431,17.497924110850448
2010,July,272.00162009076394,22.929098873198832
2010,February,12.960732675265529,14.815907020784579
2022,January,6.539194858490055,17.30817093017887
2020,October,50.11545223577559,21.02822628399295
2015,November,0.0,16.621985304177848
2024,May,110.68903471044615,25.35605276065005
2012,August,244.7676648921195,21.66160857209253
2016,November,0.0,16.47031464776946
2017,November,36.73218458610341,18.160858376894733
2012,August,249.8375651758221,22.424709232135033
2017,December,0.0,13.927368272845277
2022,October,21.762920349459925,20.195178112916093
2019,January,0.0,14.752343539198735
2022,January,0.0,13.511239569275592
2021,June,215.64783989608003,25.02090343328582
2023,December,0.0,14.10096573500698
2013,November,0.0,15.19290865584224
2011,December,2.593375271815387,19.349216397223042
2016,January,0.0,15.210375370484096
2024,March,0.0,17.173097055433566
2021,December,5.322271772675902,17.027031794632222
2019,November,5.176292790226238,13.967019168662311
2016,May,115.1689824473952,25.33609155815949
2023,October,66.73294687587115,23.679272743987063
2020,January,6.265126509779397,18.906842928236102
2014,August,248.6645935767996,23.14743490063066
2013,August,242.90094134274952,23.765353937186564
2023,May,89.20913016864185,25.790883083320054
2022,January,4.444430482555014,15.943549555087477
2023,February,17.824113823896504,23.069403616372952
2024,April,2.0241371710051084,13.807300651649891
2022,July,225.29143473829507,23.919407304933053
2023,December,3.682776649910405,14.743025988352233
2013,November,0.0,15.564809733256265
2016,June,187.46838262755455,25.60361863264421
2020,April,35.71351520113906,20.108484030918035
2016,January,13.215200207478034,18.826685990463947
2023,May,101.24242240178054,22.821891139171928
2013,March,0.0,14.49764367272856
2019,September,189.14471700984657,26.43825689848477
2016,September,202.20173831891293,26.24564057011416
2020,February,0.0,18.14349896848216
2023,March,0.0,13.079966715850675
2013,October,46.41173352767281,24.613784503450567
2010,June,189.18424700262648,24.324501939156573
2019,July,243.11842979055487,23.50757837936953
2018,July,234.2778590129812,24.40260037270234
2023,May,113.13392362297495,24.28725697993997
2020,January,0.0,14.591308190132585
2014,January,0.0,15.385878936469604
2024,August,262.95677507343476,22.6376864487829
2023,August,241.67767696694415,27.414048886827246
2022,May,110.1430898750749,24.68416619655251
2016,August,272.37197422952664,23.419848022669925
2014,August,213.20209287033717,26.334617824469575
2022,December,0.0,16.184010737164897
2023,February,0.0,14.346289179200163
2014,August,237.54323205585195,22.466394718906404
2022,April,13.767220042132,18.77512230096482
2011,November,0.0,16.370281759021083
2020,December,0.0,14.901000847215743
2021,July,250.85758899491177,21.500703791311327
2014,January,0.0,16.263756301157777
2020,August,259.8462059901096,22.929244977720753
2012,November,0.0,15.591350775376775
2017,November,0.8321987814807073,15.855474783378853
2020,May,59.07632349529428,18.475030755843658
2020,May,84.3215484184472,22.555425427910063
2020,July,248.78816825433398,24.852817349832105
2010,January,3.863726238156552,13.09133377881321
2022,December,21.705069263775904,20.026651077808935
2014,June,176.1270406495961,25.6609106445094
2022,May,88.06863422135476,22.742315174222977
2012,July,261.79965419462803,27.2528535047337
2022,April,30.26916557713915,18.86407263713042
2021,March,0.0,15.644269742022354
2018,November,20.396578399924703,17.268606830545416
2019,February,0.0,12.040620268966748
2023,October,60.69571801115376,21.224522740993233
2017,March,0.0,17.332028251414595
2023,May,90.67334703418554,22.336936537327897
2024,January,0.0,14.578094515723825
2015,May,100.53797598624357,25.40876631375716
2017,May,79.86277152822366,22.968800919145398
2010,April,21.582380044096617,17.7786849653415
2016,August,256.0776685481114,23.36225135491943
2016,January,7.203438928585544,17.474133803710174
2022,August,235.4345219942909,24.676471053006942
2015,January,0.0,15.01463644056021
2019,April,14.16907905282502,17.692192505537317
2017,July,247.2246706352738,24.433341166027034
2022,May,96.73723955656378,19.711951792061036
2016,June,195.47052624149563,25.055274755656995
2019,June,198.6389390573019,23.70831859787397
2023,March,0.0,16.529213289788558
2012,November,0.0,15.622488095369993
2013,June,190.77809880167555,24.95302612431921
2023,January,0.0,13.343832821692345
2015,June,202.10597491152987,23.647157585511003
2010,March,5.459272213422159,16.68158074692368
2023,February,3.197809265953774,13.214524336746612
2020,December,36.39128420779579,17.757417272663325
2015,November,9.351257379017376,20.142629091703537
2017,June,206.8486162028084,24.182859924743187
2015,January,0.0,13.614785560522304
2011,April,32.22544640436613,19.581345809000716
2016,October,45.283612726073855,17.471098885761577
2012,November,0.0,17.253028007608403
2013,October,54.80559693433341,20.727877504974927
2013,April,6.655770612064641,13.05852723476204
2013,February,26.439203620674487,18.009802618598663
2011,July,259.6085199008643,22.32687881472698
2011,February,8.447732354447124,17.597542192941845
2022,April,29.98522119475787,19.843801087376193
2019,April,14.571981203459558,18.019165654417172
2021,November,16.636491982150783,16.784165251067567
2021,June,187.2976745433892,27.669518390511165
2023,March,0.0,16.538952994228953
2020,August,242.1236653422021,20.159063828365902
2017,April,35.9289110121787,13.25734913626425
2011,February,0.0,16.334660158961345
2023,July,253.90606798017174,22.086208218958
2021,April,21.217331354548673,12.373559149792632
2010,September,207.604631967059,25.27084626229616
2022,March,2.315357199993069,15.570133278185727
2014,July,253.39881264289548,23.325981243788217
2010,July,217.88916745903168,28.96198776582348
2022,January,18.012012291426768,14.558078227528483
2024,August,237.82294154285114,23.524883849087526
2018,July,262.1827434976345,18.655261130721073
2021,August,235.51487603355315,20.55415667501876
2015,June,190.72356726257493,24.020499745379702
2010,November,1.1954110107406835,14.198926888896247
2014,September,185.73464912914213,26.229447523335985
2015,February,18.820091114138705,18.30910777702012
2023,December,0.0,14.136522835549622
2018,August,241.21721276968844,24.87805999835011
2014,June,162.34830448542226,25.694749154379906
2023,November,4.6370728100219685,15.898654942380194
2018,February,9.760298671924872,11.173294455653505
2012,June,188.4022010534939,28.557698327391748
2012,October,53.193519433524585,19.561455268553793
2012,April,19.25359293385169,17.95772352185326
2018,October,62.88230367034197,20.427273235614315
2015,December,6.373794035905256,19.309483786276846
2011,April,34.09376199149073,23.29401134477523
2012,January,0.0,18.63237901500403
2019,November,0.0,15.987132293480927
2015,April,29.98714793857149,17.227288881109846
2020,November,1.3194641621141354,17.24290203870948
2020,March,0.0,18.618766919095297
2011,November,0.0,19.15938288545677
2024,December,15.019892021993881,16.655018038814077
2016,April,12.959976831449028,15.615232672372942
2020,August,240.96306539614477,23.78805967415396
2019,October,71.82839369951873,25.42697927788127
2023,March,5.990698809810116,14.224971953811727
2014,August,234.81410939045708,23.732442454296734
2014,May,81.54816842054836,19.73428825338063
2017,October,84.45690818559541,22.866682333855785
2024,April,6.503002994794798,17.60284474976817
2020,October,35.32480812789731,16.528702561288977
2024,October,40.95436398403632,22.50891989320491
2020,August,239.2067990133244,19.064952511373768
2018,May,115.1509889976339,23.125619003279787
2011,September,169.25887991182393,24.332021525848596
2023,May,104.81505844907355,24.11226570226107
2019,November,26.97622468747229,16.26958153159045
2018,March,3.7008018039745845,14.276439257474719
2016,January,0.0,17.05105474461191
2019,November,6.949043537212802,16.583366839592063
2020,November,6.401852898879668,14.588159291540496
2014,August,227.9145736902271,24.386552832763858
2024,February,29.41817103617421,21.413688106679828
2017,August,254.9314906021115,23.373930368379895
